job_id,title,required_skills,min_experience,level,salary_range,location
10553,SRE Engineer,"Có kinh nghiệm làm việc với SQL và NoSQL databases,Hiểu biết về CI/CD pipelines và DevOps practices,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kinh nghiệm với Agile/Scrum methodology,Hiểu biết về Security best practices,Hiểu biết về accessibility standards (WCAG),Kỹ năng time management và priority setting tốt,Kinh nghiệm sử dụng Git và quy trình Git Flow",3,Phó giám đốc,9000000,Quảng Bình
10566,Big Data Engineer,"Hiểu biết về RESTful API design và GraphQL,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kinh nghiệm làm việc trong môi trường startup là lợi thế,Có khả năng review code và mentor junior developers,Kinh nghiệm optimize performance cho web và mobile",5,Trưởng nhóm,20000000,Quảng Trị
10718,Chuyên viên Ngân quỹ,"Kinh nghiệm sử dụng Git và quy trình Git Flow,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Có portfolio hoặc Github projects để tham khảo,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm optimize SEO cho web applications,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kỹ năng time management và priority setting tốt,Kinh nghiệm optimize performance cho web và mobile",1,Phó giám đốc,35000000,Quảng Trị
10032,Digital Marketing Manager,"Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm với Agile/Scrum methodology,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm với state management (Redux, MobX),Hiểu biết về Security best practices,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm optimize SEO cho web applications",2,Phó giám đốc,11000000,Quảng Trị
10005,SRE Engineer,"Hiểu biết sâu về OOP và Design Patterns,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kỹ năng communication và presentation tốt,Thành thạo HTML5, CSS3 và responsive design,Kinh nghiệm với automated testing và TDD,Hiểu biết về CI/CD pipelines và DevOps practices,Kinh nghiệm optimize performance cho web và mobile,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Thành thạo React, Vue.js hoặc Angular",0,Chuyên viên,17000000,Quảng Trị
10173,Customer Service Lead,"Hiểu biết về accessibility standards (WCAG),Kỹ năng debugging và problem-solving tốt,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kinh nghiệm sử dụng Git và quy trình Git Flow,Kỹ năng communication và presentation tốt,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Hiểu biết sâu về OOP và Design Patterns,Có khả năng review code và mentor junior developers",5,Quản lý,8000000,Quảng Trị
10388,SRE Engineer,"Kỹ năng debugging và problem-solving tốt,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm với Agile/Scrum methodology,Thành thạo React, Vue.js hoặc Angular,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm optimize SEO cho web applications,Kinh nghiệm với Spring Boot hoặc Django framework",2,Quản lý,11000000,Quảng Trị
10317,SEO Specialist,"Kinh nghiệm với Docker và container orchestration,Kinh nghiệm với serverless architecture,Kinh nghiệm với automated testing và TDD,Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm optimize SEO cho web applications,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Có khả năng học hỏi công nghệ mới nhanh chóng,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Có khả năng review code và mentor junior developers,Có portfolio hoặc Github projects để tham khảo",5,Giám sát,7000000,Quảng Trị
10323,Category Manager,"Hiểu biết về accessibility standards (WCAG),Có khả năng review code và mentor junior developers,Kỹ năng time management và priority setting tốt,Có kinh nghiệm làm việc với SQL và NoSQL databases,Kinh nghiệm với message queues (RabbitMQ, Kafka),Kỹ năng communication và presentation tốt,Hiểu biết về Security best practices,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Có certificate chuyên môn là một lợi thế,Kinh nghiệm với automated testing và TDD",3,Trưởng nhóm,31000000,Quảng Trị
10356,NOC Engineer,"Hiểu biết về microservices architecture,Có khả năng review code và mentor junior developers,Kỹ năng time management và priority setting tốt,Hiểu biết về RESTful API design và GraphQL,Kinh nghiệm với serverless architecture,Thành thạo React, Vue.js hoặc Angular,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm với state management (Redux, MobX),Hiểu biết về accessibility standards (WCAG)",3,Giám sát,17000000,Quảng Trị
10263,Manual Tester,"Kinh nghiệm với state management (Redux, MobX),Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm optimize SEO cho web applications,Hiểu biết về data structures và algorithms,Hiểu biết về accessibility standards (WCAG),Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm với Docker và container orchestration,Khả năng làm việc độc lập và teamwork hiệu quả,Có passion cho coding và công nghệ mới",0,Chuyên viên,10000000,Quảng Trị
10226,NOC Engineer,"Có certificate chuyên môn là một lợi thế,Hiểu biết về data structures và algorithms,Có khả năng review code và mentor junior developers,Kinh nghiệm sử dụng Git và quy trình Git Flow,Hiểu biết về accessibility standards (WCAG),Thành thạo HTML5, CSS3 và responsive design",1,Quản lý,31000000,Quảng Trị
10113,Chuyên viên Phát triển Sản phẩm,"Thành thạo HTML5, CSS3 và responsive design,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Hiểu biết về accessibility standards (WCAG),Kinh nghiệm với automated testing và TDD,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Có khả năng review code và mentor junior developers,Kinh nghiệm với monitoring tools (Prometheus, Grafana)",0,Trưởng nhóm,33000000,Quảng Trị
10770,Marketplace Manager,"Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Có passion cho coding và công nghệ mới,Có certificate chuyên môn là một lợi thế,Kỹ năng time management và priority setting tốt,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Kỹ năng debugging và problem-solving tốt,Kinh nghiệm với automated testing và TDD,Kinh nghiệm với state management (Redux, MobX)",3,Chuyên viên,26000000,Quảng Trị
10675,Big Data Engineer,"Thành thạo TypeScript cho frontend development,Kinh nghiệm với state management (Redux, MobX),Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Hiểu biết về microservices architecture,Khả năng làm việc độc lập và teamwork hiệu quả,Hiểu biết về Security best practices",1,Trưởng nhóm,9000000,Quảng Trị
10320,Merchandising Manager,"Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Thành thạo TypeScript cho frontend development,Hiểu biết về RESTful API design và GraphQL,Hiểu biết sâu về OOP và Design Patterns,Kỹ năng time management và priority setting tốt,Kinh nghiệm làm việc trong dự án quốc tế,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Thành thạo HTML5, CSS3 và responsive design",2,Phó giám đốc,18000000,Thừa Thiên Huế
10447,Fraud Analyst,"Kỹ năng time management và priority setting tốt,Kinh nghiệm với Docker và container orchestration,Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm sử dụng Git và quy trình Git Flow,Thành thạo TypeScript cho frontend development,Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm làm việc trong dự án quốc tế,Kinh nghiệm với serverless architecture,Có portfolio hoặc Github projects để tham khảo,Kinh nghiệm optimize performance cho web và mobile",5,Chuyên viên,22000000,Thừa Thiên Huế
10485,Supply Chain Coordinator,"Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với Agile/Scrum methodology,Có certificate chuyên môn là một lợi thế,Hiểu biết về microservices architecture,Kinh nghiệm làm việc trong dự án quốc tế,Có kinh nghiệm làm việc với SQL và NoSQL databases,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP)",5,Phó giám đốc,23000000,Thừa Thiên Huế
9970,AI Engineer,"Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Hiểu biết về RESTful API design và GraphQL,Kỹ năng communication và presentation tốt,Kinh nghiệm làm việc trong dự án quốc tế,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Hiểu biết về accessibility standards (WCAG)",0,Trưởng nhóm,20000000,Thừa Thiên Huế
10684,Automation Test Engineer,"Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự",5,Quản lý,27000000,Thừa Thiên Huế
10791,Chuyên viên Quản lý Rủi ro,"Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với message queues (RabbitMQ, Kafka),Có khả năng review code và mentor junior developers,Kinh nghiệm với automated testing và TDD,Thành thạo React, Vue.js hoặc Angular,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kỹ năng communication và presentation tốt,Khả năng làm việc độc lập và teamwork hiệu quả",2,Trưởng nhóm,31000000,Thừa Thiên Huế
10685,Software Architect,"Kỹ năng debugging và problem-solving tốt,Có portfolio hoặc Github projects để tham khảo,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Có passion cho coding và công nghệ mới,Thành thạo HTML5, CSS3 và responsive design,Có kinh nghiệm làm việc với SQL và NoSQL databases",5,Chuyên viên,10000000,Thừa Thiên Huế
10742,Fraud Analyst,"Kỹ năng debugging và problem-solving tốt,Thành thạo React, Vue.js hoặc Angular,Kinh nghiệm với automated testing và TDD,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm optimize performance cho web và mobile,Kinh nghiệm sử dụng Git và quy trình Git Flow,Hiểu biết về microservices architecture",2,Quản lý,33000000,Đà Nẵng
10738,Payment Operation Specialist,"Có kinh nghiệm làm việc với SQL và NoSQL databases,Kinh nghiệm với Docker và container orchestration,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Hiểu biết sâu về OOP và Design Patterns,Hiểu biết về Security best practices,Thành thạo HTML5, CSS3 và responsive design,Có passion cho coding và công nghệ mới,Kinh nghiệm với state management (Redux, MobX),Có khả năng học hỏi công nghệ mới nhanh chóng,Hiểu biết về RESTful API design và GraphQL",5,Trưởng nhóm,16000000,Đà Nẵng
10811,Chuyên viên Quản lý Rủi ro,"Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Hiểu biết về microservices architecture,Hiểu biết về CI/CD pipelines và DevOps practices,Kinh nghiệm optimize performance cho web và mobile,Có kinh nghiệm làm việc với SQL và NoSQL databases,Hiểu biết sâu về OOP và Design Patterns",5,Chuyên viên,17000000,Đà Nẵng
9999,C++ Developer,"Hiểu biết về CI/CD pipelines và DevOps practices,Kỹ năng phân tích và thiết kế hệ thống tốt,Có passion cho coding và công nghệ mới,Có certificate chuyên môn là một lợi thế,Kinh nghiệm với Agile/Scrum methodology,Kinh nghiệm làm việc trong môi trường startup là lợi thế",5,Quản lý,23000000,Đà Nẵng
10012,Key Account Manager,"Kinh nghiệm với Agile/Scrum methodology,Kinh nghiệm optimize performance cho web và mobile,Kỹ năng time management và priority setting tốt,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm với monitoring tools (Prometheus, Grafana)",3,Giám sát,25000000,Đà Nẵng
10407,Chuyên viên Kiểm toán Nội bộ,"Kinh nghiệm với serverless architecture,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kỹ năng phân tích và thiết kế hệ thống tốt,Có certificate chuyên môn là một lợi thế,Hiểu biết về microservices architecture,Thành thạo HTML5, CSS3 và responsive design,Kỹ năng time management và priority setting tốt,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành",5,Phó giám đốc,25000000,Đà Nẵng
10562,Big Data Engineer,"Thành thạo React, Vue.js hoặc Angular,Hiểu biết về CI/CD pipelines và DevOps practices,Có passion cho coding và công nghệ mới,Kỹ năng communication và presentation tốt,Kinh nghiệm với automated testing và TDD,Hiểu biết về data structures và algorithms,Kinh nghiệm với monitoring tools (Prometheus, Grafana)",2,Giám sát,22000000,Đà Nẵng
10656,RF Optimization Engineer,"Kinh nghiệm làm việc trong môi trường startup là lợi thế,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm với serverless architecture,Thành thạo TypeScript cho frontend development,Hiểu biết sâu về OOP và Design Patterns,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành",3,Trưởng nhóm,36000000,Đà Nẵng
10401,Chuyên viên Phát triển Sản phẩm,"Kinh nghiệm sử dụng Git và quy trình Git Flow,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Có kinh nghiệm làm việc với SQL và NoSQL databases,Thành thạo HTML5, CSS3 và responsive design,Kinh nghiệm với Agile/Scrum methodology,Có certificate chuyên môn là một lợi thế,Kỹ năng communication và presentation tốt",2,Chuyên viên,28000000,Đà Nẵng
10236,Telecom Engineer,"Kỹ năng time management và priority setting tốt,Kinh nghiệm optimize performance cho web và mobile,Hiểu biết về data structures và algorithms,Hiểu biết về RESTful API design và GraphQL,Có kinh nghiệm làm việc với SQL và NoSQL databases,Thành thạo TypeScript cho frontend development,Kinh nghiệm làm việc trong dự án quốc tế,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm làm việc trong môi trường startup là lợi thế",5,Quản lý,26000000,Đà Nẵng
9952,SRE Engineer,"Thành thạo HTML5, CSS3 và responsive design,Hiểu biết về RESTful API design và GraphQL,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm với serverless architecture,Kỹ năng phân tích và thiết kế hệ thống tốt,Có portfolio hoặc Github projects để tham khảo",5,Phó giám đốc,26000000,Đà Nẵng
10213,Chuyên viên Thanh toán Quốc tế,"Kinh nghiệm sử dụng Git và quy trình Git Flow,Có portfolio hoặc Github projects để tham khảo,Kinh nghiệm optimize SEO cho web applications,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kỹ năng phân tích và thiết kế hệ thống tốt,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ",5,Giám sát,22000000,Đà Nẵng
10196,Chuyên viên Kế toán,"Kinh nghiệm sử dụng Git và quy trình Git Flow,Thành thạo React, Vue.js hoặc Angular,Hiểu biết về accessibility standards (WCAG),Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kinh nghiệm optimize SEO cho web applications,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm optimize performance cho web và mobile,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit)",2,Giám sát,14000000,Quảng Nam
10133,KYC/AML Specialist,"Có kinh nghiệm làm việc với SQL và NoSQL databases,Hiểu biết về data structures và algorithms,Kinh nghiệm với automated testing và TDD,Hiểu biết về CI/CD pipelines và DevOps practices,Hiểu biết về microservices architecture,Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Hiểu biết về accessibility standards (WCAG),Kỹ năng debugging và problem-solving tốt,Kỹ năng time management và priority setting tốt",1,Giám sát,22000000,Quảng Nam
10136,Product Manager,"Kinh nghiệm với automated testing và TDD,Kinh nghiệm sử dụng Git và quy trình Git Flow,Thành thạo React, Vue.js hoặc Angular,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Thành thạo TypeScript cho frontend development,Hiểu biết sâu về OOP và Design Patterns,Kinh nghiệm optimize performance cho web và mobile,Kỹ năng debugging và problem-solving tốt,Kinh nghiệm với monitoring tools (Prometheus, Grafana)",0,Phó giám đốc,10000000,Quảng Nam
10008,Growth Analyst,"Khả năng làm việc độc lập và teamwork hiệu quả,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm với automated testing và TDD,Kinh nghiệm với Docker và container orchestration,Kỹ năng debugging và problem-solving tốt,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kỹ năng phân tích và thiết kế hệ thống tốt",5,Quản lý,22000000,Quảng Nam
10067,Golang Developer,"Kỹ năng debugging và problem-solving tốt,Kinh nghiệm với message queues (RabbitMQ, Kafka),Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm với Docker và container orchestration,Kinh nghiệm với serverless architecture,Hiểu biết về accessibility standards (WCAG),Kinh nghiệm làm việc trong môi trường startup là lợi thế,Hiểu biết về CI/CD pipelines và DevOps practices,Thành thạo TypeScript cho frontend development,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript",5,Chuyên viên,21000000,Quảng Nam
10396,Chuyên viên Dịch vụ Khách hàng,"Kinh nghiệm với Docker và container orchestration,Kỹ năng debugging và problem-solving tốt,Kinh nghiệm optimize performance cho web và mobile,Kinh nghiệm optimize SEO cho web applications,Có portfolio hoặc Github projects để tham khảo,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm với Agile/Scrum methodology,Kinh nghiệm làm việc trong môi trường startup là lợi thế",3,Chuyên viên,23000000,Quảng Nam
10678,DevOps Engineer,"Hiểu biết về RESTful API design và GraphQL,Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm làm việc trong môi trường startup là lợi thế,Có khả năng review code và mentor junior developers,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Thành thạo HTML5, CSS3 và responsive design,Kinh nghiệm optimize performance cho web và mobile",5,Chuyên viên,36000000,Quảng Nam
10545,NOC Engineer,"Kinh nghiệm với automated testing và TDD,Có khả năng review code và mentor junior developers,Hiểu biết về data structures và algorithms,Có portfolio hoặc Github projects để tham khảo,Hiểu biết về RESTful API design và GraphQL,Thành thạo HTML5, CSS3 và responsive design,Thành thạo React, Vue.js hoặc Angular,Hiểu biết về Security best practices,Hiểu biết về CI/CD pipelines và DevOps practices,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành",5,Giám sát,17000000,Quảng Nam
10517,Network Engineer,"Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm optimize SEO cho web applications,Kinh nghiệm optimize performance cho web và mobile,Kinh nghiệm với Agile/Scrum methodology,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Hiểu biết về microservices architecture,Kinh nghiệm với monitoring tools (Prometheus, Grafana)",5,Chuyên viên,29000000,Quảng Nam
10834,System Operator,"Kỹ năng time management và priority setting tốt,Kinh nghiệm với message queues (RabbitMQ, Kafka),Có khả năng học hỏi công nghệ mới nhanh chóng,Có certificate chuyên môn là một lợi thế,Kinh nghiệm với automated testing và TDD,Có portfolio hoặc Github projects để tham khảo,Kinh nghiệm với state management (Redux, MobX)",5,Phó giám đốc,24000000,Quảng Nam
10829,Network Engineer,"Kinh nghiệm với state management (Redux, MobX),Hiểu biết về data structures và algorithms,Hiểu biết về accessibility standards (WCAG),Có khả năng review code và mentor junior developers,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kỹ năng time management và priority setting tốt,Kinh nghiệm sử dụng Git và quy trình Git Flow,Thành thạo TypeScript cho frontend development,Kinh nghiệm làm việc trong dự án quốc tế,Kinh nghiệm với Docker và container orchestration",2,Phó giám đốc,19000000,Quảng Nam
10825,5G Engineer,"Kinh nghiệm với Docker và container orchestration,Có portfolio hoặc Github projects để tham khảo,Thành thạo TypeScript cho frontend development,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Hiểu biết về microservices architecture,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Kinh nghiệm với monitoring tools (Prometheus, Grafana)",0,Trưởng nhóm,25000000,Quảng Nam
10593,Blockchain Developer,"Hiểu biết về microservices architecture,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm optimize SEO cho web applications,Kinh nghiệm với state management (Redux, MobX),Hiểu biết về CI/CD pipelines và DevOps practices,Thành thạo HTML5, CSS3 và responsive design,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm với Docker và container orchestration",3,Trưởng nhóm,19000000,Quảng Nam
9966,Scrum Master,"Kinh nghiệm với Agile/Scrum methodology,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm với automated testing và TDD,Hiểu biết về microservices architecture,Kinh nghiệm với Docker và container orchestration,Hiểu biết về data structures và algorithms,Hiểu biết sâu về OOP và Design Patterns",5,Giám sát,36000000,Quảng Nam
10096,Chuyên viên Tín dụng,"Kỹ năng phân tích và thiết kế hệ thống tốt,Có certificate chuyên môn là một lợi thế,Kinh nghiệm với Agile/Scrum methodology,Có kinh nghiệm làm việc với SQL và NoSQL databases,Kinh nghiệm với automated testing và TDD,Kinh nghiệm làm việc trong dự án quốc tế,Kỹ năng communication và presentation tốt",1,Chuyên viên,21000000,Quảng Nam
10105,Chuyên viên Phân tích Dữ liệu,"Có certificate chuyên môn là một lợi thế,Hiểu biết về accessibility standards (WCAG),Hiểu biết về microservices architecture,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Hiểu biết về Security best practices,Kinh nghiệm sử dụng Git và quy trình Git Flow,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành",5,Quản lý,26000000,Quảng Nam
10449,Fraud Analyst,"Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm với Agile/Scrum methodology,Kinh nghiệm làm việc trong dự án quốc tế,Hiểu biết về data structures và algorithms,Kỹ năng time management và priority setting tốt,Hiểu biết về CI/CD pipelines và DevOps practices,Kỹ năng communication và presentation tốt,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự",2,Trưởng nhóm,18000000,Quảng Ngãi
10267,GCP Engineer,"Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Hiểu biết về CI/CD pipelines và DevOps practices,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Hiểu biết về RESTful API design và GraphQL,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kinh nghiệm với Spring Boot hoặc Django framework",0,Quản lý,23000000,Quảng Ngãi
10599,Blockchain Developer,"Kinh nghiệm sử dụng Git và quy trình Git Flow,Có passion cho coding và công nghệ mới,Thành thạo React, Vue.js hoặc Angular,Kinh nghiệm với Spring Boot hoặc Django framework,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm làm việc trong môi trường startup là lợi thế",0,Giám sát,20000000,Quảng Ngãi
10709,Chuyên viên Ngân quỹ,"Thành thạo TypeScript cho frontend development,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Kỹ năng phân tích và thiết kế hệ thống tốt,Thành thạo React, Vue.js hoặc Angular,Kinh nghiệm với Docker và container orchestration,Kinh nghiệm optimize performance cho web và mobile,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP)",3,Trưởng nhóm,19000000,Quảng Ngãi
10846,Network Engineer,"Kinh nghiệm với Agile/Scrum methodology,Hiểu biết về RESTful API design và GraphQL,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm với Docker và container orchestration,Hiểu biết về data structures và algorithms,Có khả năng học hỏi công nghệ mới nhanh chóng,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kinh nghiệm optimize SEO cho web applications",5,Giám sát,35000000,Quảng Ngãi
10083,Blockchain Developer,"Hiểu biết về data structures và algorithms,Hiểu biết về microservices architecture,Hiểu biết về RESTful API design và GraphQL,Kinh nghiệm làm việc trong dự án quốc tế,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kỹ năng time management và priority setting tốt,Hiểu biết về Security best practices",3,Quản lý,32000000,Bình Định
10063,Core Network Engineer,"Kỹ năng time management và priority setting tốt,Kinh nghiệm với Agile/Scrum methodology,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm với automated testing và TDD,Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm với serverless architecture,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Hiểu biết về CI/CD pipelines và DevOps practices,Hiểu biết về data structures và algorithms,Kỹ năng debugging và problem-solving tốt",2,Chuyên viên,13000000,Bình Định
10272,Frontend Developer,"Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kinh nghiệm sử dụng Git và quy trình Git Flow,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm làm việc trong dự án quốc tế,Hiểu biết về microservices architecture,Kinh nghiệm optimize performance cho web và mobile,Có passion cho coding và công nghệ mới,Kinh nghiệm với Docker và container orchestration,Kinh nghiệm với Agile/Scrum methodology",3,Quản lý,35000000,Bình Định
10604,Security Engineer,"Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Có khả năng review code và mentor junior developers,Kinh nghiệm với message queues (RabbitMQ, Kafka),Có certificate chuyên môn là một lợi thế,Kinh nghiệm với Agile/Scrum methodology,Kinh nghiệm optimize performance cho web và mobile,Kinh nghiệm với serverless architecture",5,Giám sát,12000000,Bình Định
10647,Telecom Engineer,"Khả năng làm việc độc lập và teamwork hiệu quả,Kỹ năng debugging và problem-solving tốt,Kinh nghiệm làm việc trong dự án quốc tế,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Hiểu biết về RESTful API design và GraphQL,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ",5,Giám sát,19000000,Bình Định
10798,Chuyên viên Phân tích Dữ liệu,"Kinh nghiệm sử dụng Git và quy trình Git Flow,Hiểu biết về RESTful API design và GraphQL,Có portfolio hoặc Github projects để tham khảo,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm với Docker và container orchestration,Kỹ năng debugging và problem-solving tốt,Hiểu biết về accessibility standards (WCAG)",2,Quản lý,17000000,Bình Định
